LOCATION,CountryName,INDICATOR,SUBJECT,MEASURE,CountryYear,TIME,PKT,GDP,RoadNetwork,Population,Urbanization,HDI,A4,A9,A14,A19,A24,A29,A34,A39,A44,A49,A54,A59,A64,A69,A70,OilPricesGlobal,Oil_PerCapitaMWh
BEL,Belgium,PASSTRANSP,ROAD,MLN_PKM,BEL1985,1985,76326,86730038793,,9858308,95.93,0.774,0.059920459,0.06102947,0.065708704,0.072879878,0.081446412,0.080028411,0.074307583,0.073479969,0.055948861,0.057746203,0.061153895,0.059063128,0.060452121,0.034653665,0.10218124,27.47,23.06161662
BEL,Belgium,PASSTRANSP,ROAD,MLN_PKM,BEL1986,1986,77408,1.20661E+11,,9861823,96.0194,0.7802,0.059872767,0.060941034,0.064726797,0.071380926,0.079739618,0.080285605,0.075337471,0.073518994,0.059333989,0.057236814,0.060143469,0.058950746,0.059496895,0.038773432,0.100261443,14.19,26.08056148
BEL,Belgium,PASSTRANSP,ROAD,MLN_PKM,BEL1987,1987,80440,1.50194E+11,,9870234,96.1088,0.7864,0.059813291,0.060840694,0.063734285,0.069871235,0.078020899,0.080526259,0.076350027,0.073543324,0.06269956,0.056717224,0.059123414,0.058826911,0.058532041,0.04287604,0.098524797,17.78,26.23750929
BEL,Belgium,PASSTRANSP,ROAD,MLN_PKM,BEL1988,1988,83173,1.63168E+11,,9901664,96.1982,0.7926,0.059734433,0.060720752,0.062723738,0.06834296,0.076281523,0.080739917,0.077334779,0.07354355,0.066035158,0.056180561,0.058086909,0.058684198,0.057550776,0.046953077,0.097087669,14.85,27.00504166
BEL,Belgium,PASSTRANSP,ROAD,MLN_PKM,BEL1989,1989,86155,1.651E+11,,9937697,96.2876,0.7988,0.059627242,0.060572154,0.061686796,0.06678747,0.074511892,0.080914121,0.078278918,0.073508541,0.069327056,0.055618924,0.057026324,0.058513886,0.056545488,0.050992876,0.096088313,17.3,26.4513742
BEL,Belgium,PASSTRANSP,ROAD,MLN_PKM,BEL1990,1990,92158,2.06431E+11,,9967379,96.377,0.805,0.059487038,0.060390203,0.060620003,0.065201672,0.072708607,0.081042039,0.079174676,0.073432382,0.072564694,0.055028637,0.055938617,0.05831148,0.055513091,0.054985242,0.09560162,21.11,27.72405938
BEL,Belgium,PASSTRANSP,ROAD,MLN_PKM,BEL1991,1991,93322,2.11638E+11,,10004486,96.457,0.809,0.059564407,0.06036347,0.060508408,0.064159552,0.071247801,0.079485781,0.079493073,0.074367222,0.072440044,0.058183536,0.055350074,0.057298388,0.055346098,0.054102413,0.098089733,19.36,29.76587351
BEL,Belgium,PASSTRANSP,ROAD,MLN_PKM,BEL1992,1992,94748,2.36038E+11,,10045158,96.537,0.824,0.059604404,0.06029962,0.060360214,0.063085259,0.069753448,0.077891568,0.079760049,0.075249385,0.072271515,0.061279819,0.054731546,0.056257156,0.055146096,0.053192483,0.101117438,18.13,30.31639889
BEL,Belgium,PASSTRANSP,ROAD,MLN_PKM,BEL1993,1993,98474,2.25925E+11,,10084475,96.617,0.838,0.059630521,0.060222561,0.060199473,0.0620052,0.06825517,0.076292377,0.080006746,0.076107377,0.072087892,0.06433741,0.05410551,0.055211448,0.054935146,0.052277725,0.104325444,15.84,29.7247505
BEL,Belgium,PASSTRANSP,ROAD,MLN_PKM,BEL1994,1994,101497,2.46195E+11,,10115603,96.697,0.844,0.05967481,0.060164669,0.060058551,0.060952764,0.066789737,0.074729303,0.080276155,0.076982061,0.071927931,0.067390729,0.053501083,0.054190997,0.05474279,0.051386288,0.107232131,15.41,32.06291523
BEL,Belgium,PASSTRANSP,ROAD,MLN_PKM,BEL1995,1995,104228,2.89567E+11,,10136811,96.777,0.851,0.059758132,0.060146838,0.059958193,0.059947762,0.065378432,0.073226264,0.080596628,0.077901466,0.07181649,0.070467434,0.052936091,0.053213302,0.054587846,0.05053487,0.109530252,16.94,31.62589379
BEL,Belgium,PASSTRANSP,ROAD,MLN_PKM,BEL1996,1996,104096,2.81358E+11,,10156637,96.8472,0.856,0.058969314,0.060104779,0.059893627,0.059821109,0.064532433,0.071901587,0.07898226,0.078153872,0.072772273,0.070381461,0.05599508,0.052693995,0.053733339,0.050497625,0.111567247,20.53,34.38094487
BEL,Belgium,PASSTRANSP,ROAD,MLN_PKM,BEL1997,1997,107343,2.54814E+11,,10181245,96.9174,0.861,0.058221044,0.060101073,0.059867368,0.05973296,0.063730741,0.070627768,0.077424381,0.078454949,0.07377056,0.070340543,0.0590777,0.052210197,0.052916311,0.050492611,0.113031793,18.65,35.22970789
BEL,Belgium,PASSTRANSP,ROAD,MLN_PKM,BEL1998,1998,112960,2.60602E+11,,10203008,96.9876,0.865,0.05748406,0.060106626,0.059850402,0.059654276,0.06294135,0.06936878,0.075883262,0.07876716,0.074777092,0.070310576,0.062159819,0.051735938,0.052109967,0.050495382,0.114355311,11.97,35.55697357
BEL,Belgium,PASSTRANSP,ROAD,MLN_PKM,BEL1999,1999,116460,2.60202E+11,,10226419,97.0578,0.869,0.056719175,0.060080302,0.059801774,0.059544248,0.062121347,0.068077409,0.07430729,0.079036537,0.075740486,0.070243447,0.06519826,0.051235909,0.051278811,0.050471379,0.116143627,17.33,34.14551016
BEL,Belgium,PASSTRANSP,ROAD,MLN_PKM,BEL2000,2000,119400,2.37905E+11,485.5,10251250,97.128,0.873,0.055900444,0.059993008,0.059692571,0.059374215,0.06124228,0.066723281,0.072663653,0.079224181,0.076622018,0.070105216,0.068155152,0.050686282,0.050399674,0.050396168,0.118821859,27.87,34.98490036
BEL,Belgium,PASSTRANSP,ROAD,MLN_PKM,BEL2001,2001,121470,2.37842E+11,488.1,10286570,97.1818,0.875,0.055833917,0.059144004,0.059778995,0.059475794,0.061301456,0.066086696,0.071748235,0.078325737,0.077190675,0.07104945,0.068073113,0.053639613,0.049879283,0.049606535,0.118866497,24.2,34.90007916
BEL,Belgium,PASSTRANSP,ROAD,MLN_PKM,BEL2002,2002,123960,2.5886E+11,490.5,10332785,97.2356,0.878,0.055712355,0.058243931,0.059805031,0.059517147,0.06129898,0.06539015,0.070769801,0.077357563,0.077677112,0.071914098,0.067923983,0.056512057,0.049314007,0.048774788,0.119788997,24.35,35.61074821
BEL,Belgium,PASSTRANSP,ROAD,MLN_PKM,BEL2003,2003,124730,3.19003E+11,490.5,10376133,97.2894,0.88,0.05554792,0.05730755,0.05978332,0.059510814,0.061247885,0.064649384,0.069745982,0.076338663,0.078096547,0.072712153,0.067722593,0.059308016,0.048715823,0.047913495,0.121399855,27.72,37.58669615
BEL,Belgium,PASSTRANSP,ROAD,MLN_PKM,BEL2004,2004,126800,3.70885E+11,493.2,10421137,97.3432,0.861,0.055359455,0.056355734,0.059733854,0.059476664,0.061168706,0.063887354,0.068701966,0.075296415,0.07847426,0.07346639,0.067491918,0.062042061,0.048102104,0.047040255,0.123402864,35.35,37.39424951
BEL,Belgium,PASSTRANSP,ROAD,MLN_PKM,BEL2005,2005,126960,3.87366E+11,495.8,10478617,97.397,0.865,0.055161249,0.055403735,0.059671904,0.059429892,0.061077111,0.063121057,0.067656235,0.074250983,0.078829905,0.074194835,0.067249378,0.064727467,0.047485683,0.04616787,0.125572697,50.06,37.0770216
BEL,Belgium,PASSTRANSP,ROAD,MLN_PKM,BEL2006,2006,127990,4.09813E+11,498.7,10547958,97.4458,0.871,0.055766123,0.055255308,0.05876728,0.05951122,0.061110595,0.06326958,0.067079971,0.073016992,0.07764527,0.074540539,0.068027824,0.064498527,0.050007487,0.045439197,0.126064086,61.06,37.02915194
BEL,Belgium,PASSTRANSP,ROAD,MLN_PKM,BEL2007,2007,130810,4.71821E+11,501.4,10625700,97.4946,0.874,0.056351423,0.055097503,0.057862684,0.059579218,0.06113106,0.063403099,0.066497628,0.071784512,0.076460532,0.07486628,0.068781849,0.064259386,0.052485224,0.044710939,0.126728664,70.35,37.57576369
BEL,Belgium,PASSTRANSP,ROAD,MLN_PKM,BEL2008,2008,130620,5.18626E+11,503.1,10709973,97.5434,0.876,0.056920751,0.054934046,0.056962239,0.059637847,0.061142585,0.063525814,0.065913812,0.070558685,0.075281133,0.075176969,0.069515839,0.064014406,0.054921708,0.043986286,0.12750788,96.01,38.78762313
BEL,Belgium,PASSTRANSP,ROAD,MLN_PKM,BEL2009,2009,131060,4.84553E+11,504,10796493,97.5922,0.878,0.057477474,0.054768247,0.056069435,0.05969068,0.061148837,0.063641525,0.065332527,0.069343845,0.074111686,0.075477088,0.0702339,0.063767446,0.057320026,0.043267939,0.128349346,61.77,33.78071396
BEL,Belgium,PASSTRANSP,ROAD,MLN_PKM,BEL2010,2010,126773,4.83548E+11,504.5,10895586,97.641,0.884,0.058024636,0.054602946,0.055187119,0.059740834,0.061153005,0.063753559,0.064757129,0.068143504,0.072955957,0.075770601,0.070939759,0.063521811,0.059683377,0.042558091,0.129207671,79.65,34.77388116
BEL,Belgium,PASSTRANSP,ROAD,MLN_PKM,BEL2011,2011,127640,5.27008E+11,504.5,11047744,97.6844,0.886,0.057968783,0.055218131,0.054941789,0.058744273,0.061146597,0.063621106,0.064801296,0.067558162,0.071887071,0.074945796,0.071350215,0.064270673,0.059525941,0.045036776,0.128983392,110.5,32.23385495
BEL,Belgium,PASSTRANSP,ROAD,MLN_PKM,BEL2012,2012,128046,4.97884E+11,,11128246,97.7278,0.889,0.057918136,0.055829255,0.054703989,0.057765674,0.061144972,0.063495326,0.064849843,0.06698591,0.070838135,0.07413788,0.071760611,0.065014363,0.059375202,0.047485464,0.128695239,110.83,31.09294044
BEL,Belgium,PASSTRANSP,ROAD,MLN_PKM,BEL2013,2013,121530,5.20925E+11,,11182817,97.7712,0.89,0.057872029,0.056436001,0.054472999,0.056803916,0.061147453,0.063375457,0.064902079,0.066425724,0.069807844,0.073345634,0.072170357,0.065752531,0.059230429,0.049904843,0.128352707,108.45,31.43845875
BEL,Belgium,PASSTRANSP,ROAD,MLN_PKM,BEL2014,2014,123980,5.30771E+11,,11209057,97.8146,0.895,0.057828592,0.057036828,0.054246974,0.055856762,0.061152085,0.063259418,0.064955949,0.065875235,0.068793519,0.072566367,0.072577323,0.066483395,0.059089664,0.052294367,0.127983519,98.49,30.79899914
BEL,Belgium,PASSTRANSP,ROAD,MLN_PKM,BEL2015,2015,122240,4.5504E+11,,11274196,97.858,0.896,0.057787406,0.057631555,0.054025456,0.054923485,0.061158444,0.063146728,0.06501102,0.065333787,0.067794317,0.071799293,0.072981148,0.067206752,0.058952445,0.054654528,0.127593637,51.65,31.89612454
CAN,Canada,PASSTRANSP,ROAD,MLN_PKM,CAN1995,1995,497000,6.04032E+11,9,29354000,77.675,0.86,0.067753255,0.067987525,0.068148689,0.067654482,0.068616888,0.074756656,0.089328076,0.087777946,0.078630036,0.070404121,0.054111715,0.044216078,0.041241008,0.037962963,0.081410563,17.76,32.17318041
CAN,Canada,PASSTRANSP,ROAD,MLN_PKM,CAN1996,1996,498000,6.28546E+11,,29671900,78.0356,0.863,0.065780249,0.067619426,0.067880736,0.067753609,0.068348555,0.07324889,0.086068498,0.087626515,0.079880485,0.071398359,0.056704813,0.045561245,0.041161474,0.037793363,0.083173782,21.26,32.76890489
CAN,Canada,PASSTRANSP,ROAD,MLN_PKM,CAN1997,1997,499000,6.52825E+11,,29987200,78.3962,0.862,0.063869958,0.067284028,0.067643667,0.067876548,0.06811129,0.07179777,0.082903953,0.08751123,0.081137315,0.072400661,0.059269805,0.046897957,0.04109908,0.037641349,0.084555389,20.59,33.71840782
CAN,Canada,PASSTRANSP,ROAD,MLN_PKM,CAN1998,1998,500000,6.31813E+11,9,30247900,78.7568,0.861,0.062007677,0.066968376,0.067424608,0.068010925,0.067892133,0.070387818,0.079814317,0.087415726,0.082387414,0.073399149,0.061799604,0.048219561,0.041046128,0.037499726,0.085726837,13.15,34.12529163
CAN,Canada,PASSTRANSP,ROAD,MLN_PKM,CAN1999,1999,501000,6.76083E+11,9,30499200,79.1174,0.864,0.060176949,0.066656193,0.067207261,0.068140614,0.067674674,0.069000976,0.076777798,0.087319038,0.083612207,0.074377171,0.06428168,0.049515704,0.040992766,0.037359413,0.086907555,17.85,34.38629313
CAN,Canada,PASSTRANSP,ROAD,MLN_PKM,CAN2000,2000,502000,7.42293E+11,,30769700,79.478,0.867,0.058366447,0.066335302,0.066979366,0.068253261,0.067446568,0.067624408,0.073779791,0.087205278,0.084796763,0.075321422,0.066704888,0.050777667,0.040931534,0.037213589,0.088263714,29.1,34.08772447
CAN,Canada,PASSTRANSP,ROAD,MLN_PKM,CAN2001,2001,481000,7.3638E+11,14.2,31081900,79.6068,0.872,0.057327452,0.064603581,0.066771573,0.068141478,0.067796563,0.067548797,0.072560312,0.084313962,0.084930863,0.076611986,0.067787864,0.053232903,0.042334305,0.037232435,0.088805926,24.87,34.24256466
CAN,Canada,PASSTRANSP,ROAD,MLN_PKM,CAN2002,2002,493000,7.57951E+11,14.1,31362000,79.7356,0.877,0.056293672,0.062888252,0.066551059,0.068014833,0.068123122,0.067457793,0.07134564,0.081455875,0.085041312,0.077859284,0.068833662,0.055628854,0.043700237,0.037241661,0.089564746,24.97,34.84131482
CAN,Canada,PASSTRANSP,ROAD,MLN_PKM,CAN2003,2003,485000,8.92381E+11,,31676000,79.8644,0.881,0.055260464,0.061184299,0.066312036,0.067867381,0.068420155,0.067345489,0.070129865,0.078624711,0.085120595,0.079056093,0.069835916,0.057959907,0.045025076,0.03723799,0.090620023,29.53,35.82623973
CAN,Canada,PASSTRANSP,ROAD,MLN_PKM,CAN2004,2004,488368,1.0232E+12,14.1,31995000,79.9932,0.886,0.054223468,0.059487204,0.066048711,0.067693139,0.068681384,0.06720593,0.068907397,0.075815022,0.085161064,0.080194684,0.070787825,0.060219586,0.046304062,0.037218094,0.092052429,38.13,36.70769131
CAN,Canada,PASSTRANSP,ROAD,MLN_PKM,CAN2005,2005,512736,1.16936E+12,,32312000,80.122,0.891,0.053181185,0.057795751,0.065758498,0.067489383,0.06890371,0.067036386,0.067676261,0.073025753,0.085159091,0.0812708,0.071685675,0.062403622,0.047534262,0.03718042,0.093899204,52.37,35.878857
CAN,Canada,PASSTRANSP,ROAD,MLN_PKM,CAN2006,2006,510103,1.31542E+12,14.1,32570505,80.285,0.894,0.053618547,0.056799075,0.063905968,0.067062646,0.069040505,0.067747044,0.067666349,0.071849985,0.082223359,0.081430992,0.07278237,0.06341346,0.049695837,0.038439601,0.094324261,64.33,35.1725758
CAN,Canada,PASSTRANSP,ROAD,MLN_PKM,CAN2007,2007,503471,1.46498E+12,14.1,32887928,80.448,0.897,0.054020701,0.055797237,0.062063724,0.066613307,0.069141349,0.068409738,0.067624371,0.070665817,0.079313013,0.081548808,0.073820202,0.064370817,0.051786125,0.039652729,0.095172064,70.04,35.81831886
CAN,Canada,PASSTRANSP,ROAD,MLN_PKM,CAN2008,2008,492471,1.54913E+12,14.1,33245773,80.611,0.898,0.054397371,0.054801012,0.060244126,0.066153843,0.069218904,0.069036703,0.067562782,0.069486851,0.07644414,0.081639178,0.074812207,0.065287033,0.053813567,0.040826465,0.096275819,101.41,35.01084224
CAN,Canada,PASSTRANSP,ROAD,MLN_PKM,CAN2009,2009,493000,1.37115E+12,14.1,33628571,80.774,0.898,0.054761767,0.053823579,0.058461593,0.065700233,0.069289939,0.069644718,0.06749794,0.068329805,0.07363498,0.081721885,0.075776597,0.066178006,0.055791389,0.04197081,0.097416759,60.29,32.50444156
CZE,Czech Republic,PASSTRANSP,ROAD,MLN_PKM,CZE1993,1993,65297,40614350197,,10329855,74.8738,0.735,0.059413829,0.064204598,0.074377506,0.084156697,0.07513424,0.065427943,0.066112866,0.072187976,0.079318357,0.073803626,0.057521308,0.048556249,0.04948446,0.048055822,0.082244522,14.83,7.716305247
CZE,Czech Republic,PASSTRANSP,ROAD,MLN_PKM,CZE1994,1994,63233,47554674591,,10333587,74.7584,0.744,0.058363263,0.063383594,0.070501891,0.085074829,0.078320129,0.065619808,0.0655405,0.06992037,0.078801684,0.076616923,0.060465814,0.04746892,0.048706279,0.046947247,0.08426875,14.32,7.92114594
CZE,Czech Republic,PASSTRANSP,ROAD,MLN_PKM,CZE1995,1995,65473,59775697061,,10327253,74.643,0.753,0.057340311,0.062592666,0.06665892,0.086033881,0.081544331,0.065843095,0.064999309,0.06768557,0.07832254,0.079467616,0.063440032,0.046403986,0.04795117,0.045860813,0.085855759,15.6,8.987647387
CZE,Czech Republic,PASSTRANSP,ROAD,MLN_PKM,CZE1996,1996,65875,66985765439,,10315241,74.512,0.768,0.054559325,0.061603814,0.06591302,0.082270801,0.082586682,0.069147748,0.065324738,0.067240359,0.07620378,0.079099773,0.066305266,0.049336137,0.047090672,0.045366576,0.087951309,0,9.40348889
CZE,Czech Republic,PASSTRANSP,ROAD,MLN_PKM,CZE1997,1997,65534,61792161168,,10304131,74.381,0.774,0.051793494,0.060636605,0.065190934,0.078531479,0.083663033,0.072485989,0.06567601,0.066820105,0.074109904,0.078761617,0.06920207,0.052293463,0.046246498,0.044888769,0.08970003,0,8.964418079
CZE,Czech Republic,PASSTRANSP,ROAD,MLN_PKM,CZE1998,1998,68461,66490372105,161.9,10294373,74.25,0.775,0.049035107,0.059684441,0.064485908,0.074804712,0.084766862,0.075854743,0.066047477,0.06641823,0.072031876,0.078445563,0.072127195,0.055274332,0.045413502,0.044422764,0.091187289,0,9.306489241
CZE,Czech Republic,PASSTRANSP,ROAD,MLN_PKM,CZE1999,1999,71049,64867483193,161.9,10283860,74.119,0.785,0.04627538,0.05873844,0.063788591,0.07107746,0.085887404,0.079246167,0.066430382,0.066025344,0.069958275,0.07814064,0.075072975,0.058273425,0.044584844,0.043962132,0.092538543,0,9.250608709
CZE,Czech Republic,PASSTRANSP,ROAD,MLN_PKM,CZE2000,2000,73291,61649492817,161.9,10255063,73.988,0.796,0.043506535,0.057789576,0.063089289,0.067337945,0.08701229,0.082649632,0.066814999,0.065631525,0.06787804,0.077835158,0.078029253,0.061283093,0.043753636,0.043500201,0.09388883,26.59,8.970938018
CZE,Czech Republic,PASSTRANSP,ROAD,MLN_PKM,CZE2001,2001,74078,67523642262,161.9,10216605,73.9108,0.806,0.043990601,0.055058632,0.062147518,0.066656033,0.083338681,0.08378537,0.070189934,0.066032425,0.067518174,0.075835417,0.077788178,0.064170192,0.046641959,0.042868802,0.093978082,23.74,9.48181148
CZE,Czech Republic,PASSTRANSP,ROAD,MLN_PKM,CZE2002,2002,74958,81910771994,161.9,10196916,73.8336,0.813,0.044477809,0.05231928,0.061204174,0.065973647,0.079654047,0.084927881,0.073579504,0.066436836,0.067159052,0.073830609,0.077548601,0.067069938,0.049542395,0.042236385,0.094039842,23.37,9.237127868
CZE,Czech Republic,PASSTRANSP,ROAD,MLN_PKM,CZE2003,2003,76809,99627140274,162.8,10193998,73.7564,0.822,0.044941688,0.049541973,0.060223607,0.065252198,0.07591317,0.086026523,0.076938685,0.066805375,0.06676123,0.071778149,0.077264894,0.06994138,0.052424332,0.04157834,0.094608458,28.13,9.88165473
CZE,Czech Republic,PASSTRANSP,ROAD,MLN_PKM,CZE2004,2004,76086,1.19162E+11,162.8,10197101,73.6792,0.825,0.045346339,0.046695152,0.059161613,0.064442962,0.072066437,0.087012059,0.080199759,0.067085458,0.066274027,0.069627504,0.07687797,0.072723404,0.055240182,0.040864101,0.096383032,34.82,10.84115042
CZE,Czech Republic,PASSTRANSP,ROAD,MLN_PKM,CZE2005,2005,77248,1.36281E+11,162.8,10211216,73.602,0.835,0.04566803,0.043768975,0.057994344,0.063518406,0.068096215,0.087838022,0.083309378,0.067243404,0.065667586,0.067354636,0.076352399,0.075368417,0.057950653,0.040077112,0.099792422,51.28,11.26360573
CZE,Czech Republic,PASSTRANSP,ROAD,MLN_PKM,CZE2006,2006,79131,1.55464E+11,165.5,10238905,73.5326,0.843,0.047444788,0.044199159,0.054995932,0.06240735,0.067711787,0.084451426,0.084319858,0.070505115,0.066042329,0.066925649,0.074223237,0.074845504,0.060420099,0.042630134,0.09887763,62.05,11.09099202
CZE,Czech Republic,PASSTRANSP,ROAD,MLN_PKM,CZE2007,2007,81059,1.89227E+11,165.5,10298828,73.4632,0.85,0.049119853,0.044546419,0.051928413,0.061195779,0.067210384,0.080946968,0.085170312,0.073609715,0.066295752,0.066381517,0.071982318,0.074194237,0.062758048,0.04508256,0.099577726,68.54,10.93647752
CZE,Czech Republic,PASSTRANSP,ROAD,MLN_PKM,CZE2008,2008,81749,2.35719E+11,165.6,10384603,73.3938,0.854,0.05073445,0.044853098,0.048855836,0.059949005,0.06666023,0.077419084,0.085940909,0.076616467,0.066491985,0.06578983,0.069709917,0.073490342,0.065016334,0.047468355,0.101004156,97.71,11.05228864
CZE,Czech Republic,PASSTRANSP,ROAD,MLN_PKM,CZE2009,2009,81784,2.0618E+11,165.6,10443936,73.3244,0.857,0.05235553,0.045179389,0.045846806,0.058748959,0.066151677,0.073975294,0.086746816,0.07962597,0.066720491,0.065239805,0.067502038,0.072833518,0.067280585,0.049849379,0.101943744,60.77,10.72411197
CZE,Czech Republic,PASSTRANSP,ROAD,MLN_PKM,CZE2010,2010,74386,2.07478E+11,165.7,10474410,73.255,0.862,0.054036804,0.045568712,0.042936275,0.057647671,0.065745615,0.070675842,0.087671893,0.082721394,0.067044701,0.06479136,0.065416204,0.072290538,0.069620316,0.052279054,0.101553621,79.04,10.14506725
CZE,Czech Republic,PASSTRANSP,ROAD,MLN_PKM,CZE2011,2011,74757,2.27948E+11,165.7,10496088,73.2024,0.865,0.053329903,0.047158374,0.043358957,0.054592066,0.064020691,0.069581246,0.084104259,0.083496986,0.069949008,0.064966943,0.064922192,0.070378912,0.069306744,0.054588477,0.106245243,110.42,9.941172602
CZE,Czech Republic,PASSTRANSP,ROAD,MLN_PKM,CZE2012,2012,73275,2.07376E+11,,10510785,73.1498,0.865,0.052707474,0.048814636,0.043846671,0.051631454,0.062400375,0.068597492,0.080678806,0.084397953,0.072950105,0.06524164,0.064529674,0.068582338,0.069100737,0.056973279,0.109547365,112.33,9.836349287
CZE,Czech Republic,PASSTRANSP,ROAD,MLN_PKM,CZE2013,2013,73676,2.09402E+11,,10514272,73.0972,0.874,0.052140809,0.050520146,0.044379693,0.048727994,0.060847026,0.0676865,0.077341367,0.085386172,0.076024232,0.06558424,0.06420503,0.066859384,0.068967183,0.059415073,0.11191515,110.26,9.376906712
CZE,Czech Republic,PASSTRANSP,ROAD,MLN_PKM,CZE2014,2014,76270,2.07818E+11,,10525347,73.0446,0.879,0.051587862,0.052239481,0.044924633,0.045836793,0.059309476,0.066793276,0.074023686,0.086397312,0.079119285,0.065944345,0.063897367,0.065153786,0.06885192,0.06187323,0.114047547,102.13,9.945032923
CZE,Czech Republic,PASSTRANSP,ROAD,MLN_PKM,CZE2015,2015,79701,1.8683E+11,,10546059,72.992,0.882,0.051019303,0.053943466,0.045456184,0.042931235,0.057753795,0.065879801,0.070683093,0.087382694,0.08219119,0.066284707,0.063570443,0.063428265,0.068715946,0.064313292,0.116446585,54.91,9.792056819
DNK,Denmark,PASSTRANSP,ROAD,MLN_PKM,DNK1980,1980,46934,71127592754,,5123027,83.723,0.758,0.061130277,0.070972111,0.076116512,0.07719489,0.072563817,0.072945787,0.080665803,0.072746117,0.058289214,0.053177409,0.053323991,0.055810799,0.050691382,0.047665873,0.096706019,33.56,30.84343606
DNK,Denmark,PASSTRANSP,ROAD,MLN_PKM,DNK1981,1981,45887,61877755005,,5121572,83.8486,0.7616,0.059197624,0.068987105,0.075066944,0.077024676,0.07355356,0.072833728,0.079004653,0.074186052,0.061013342,0.053995789,0.05299501,0.054856505,0.050984827,0.047288493,0.09901169,36.68,29.1016737
